samplestamps,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32
84794852,1415.93994140625,1446.00048828125,1480.73388671875,1479.9281005859375,1463.5250244140625,1456.7503662109375,1470.690185546875,1433.4976806640625,1459.40869140625,1463.96533203125,1467.558349609375,1471.624755859375,1454.274658203125,1452.9912109375,1444.0482177734375,1402.4942626953125,1474.017333984375,1483.8201904296875,1494.61572265625,1498.64892578125,1499.3011474609375,1495.529541015625,1499.3343505859375,1503.2845458984375,1471.9737548828125,1477.4981689453125,1475.4462890625,1481.50244140625,1469.8470458984375,1469.35693359375,1458.12109375,1443.861328125
84794854,1362.7264404296875,1401.048828125,1434.5777587890625,1441.46044921875,1421.2442626953125,1415.67822265625,1432.8912353515625,1380.4130859375,1423.0885009765625,1422.656494140625,1429.568359375,1432.5631103515625,1410.4736328125,1410.6024169921875,1401.05712890625,1357.970458984375,1436.1187744140625,1449.7679443359375,1457.0950927734375,1461.0577392578125,1462.798095703125,1460.2186279296875,1458.73583984375,1463.7991943359375,1438.18310546875,1446.32861328125,1445.668212890625,1443.275634765625,1435.441650390625,1435.055419921875,1421.75927734375,1406.3115234375
84794856,825.4415893554688,870.4098510742188,900.241943359375,906.1527099609375,891.3861694335938,882.7173461914062,899.4859619140625,849.3712158203125,893.8119506835938,892.7402954101562,900.5576171875,900.8857421875,883.7890014648438,883.1535034179688,874.2479248046875,846.7626953125,907.3780517578125,917.7997436523438,924.5828247070312,927.0584106445312,926.7843017578125,924.9275512695312,926.7344360351562,927.3408813476562,906.887939453125,917.0396118164062,911.20361328125,916.4248657226562,903.8515625,908.8069458007812,896.4038696289062,890.7049560546875
84794858,-1150.882080078125,-1177.4659423828125,-1208.6646728515625,-1207.572265625,-1217.5452880859375,-1192.2366943359375,-1215.9420166015625,-1176.041259765625,-1221.4332275390625,-1218.255615234375,-1217.62841796875,-1212.6895751953125,-1222.0604248046875,-1208.0623779296875,-1199.676025390625,-1173.0672607421875,-1211.3729248046875,-1215.3314208984375,-1223.132080078125,-1213.370849609375,-1231.4105224609375,-1228.64404296875,-1231.044921875,-1239.5809326171875,-1232.4073486328125,-1234.2225341796875,-1233.46240234375,-1225.221435546875,-1232.3948974609375,-1228.3533935546875,-1221.7904052734375,-1198.6417236328125
84794860,-2814.118408203125,-2900.33740234375,-2979.441162109375,-2971.5283203125,-2994.61474609375,-2934.36474609375,-2993.185791015625,-2857.5166015625,-2997.015625,-2990.128662109375,-2993.28125,-2986.099609375,-2994.062255859375,-2962.739013671875,-2942.06591796875,-2854.422119140625,-3004.89501953125,-3020.33447265625,-3031.753173828125,-3015.844482421875,-3058.55712890625,-3052.725341796875,-3050.478271484375,-3065.369384765625,-3041.6513671875,-3051.34619140625,-3046.939208984375,-3034.8310546875,-3033.568359375,-3032.36376953125,-3008.479736328125,-2953.42626953125
84794862,-2198.519287109375,-2263.533447265625,-2323.583740234375,-2313.656494140625,-2338.6826171875,-2287.491943359375,-2332.23193359375,-2223.524658203125,-2335.09375,-2326.574462890625,-2331.35546875,-2328.80078125,-2333.195556640625,-2304.979248046875,-2289.319580078125,-2221.007568359375,-2345.95166015625,-2351.96630859375,-2362.57080078125,-2349.930908203125,-2384.1162109375,-2379.1357421875,-2377.744384765625,-2390.32177734375,-2375.88330078125,-2375.185546875,-2370.3505859375,-2363.027587890625,-2364.29443359375,-2361.45751953125,-2341.27880859375,-2304.937744140625
84794864,128.59115600585938,148.0596923828125,150.05348205566406,164.24261474609375,141.77093505859375,155.54055786132812,149.62149047851562,151.48236083984375,150.348388671875,152.50833129882812,157.15220642089844,160.39627075195312,145.83328247070312,152.35879516601562,155.5696258544922,153.85829162597656,148.10122680664062,155.54885864257812,160.62887573242188,169.6964569091797,151.54881286621094,157.1272735595703,156.34222412109375,144.29225158691406,145.8540496826172,157.8334197998047,154.1947479248047,161.9788360595703,150.1407012939453,154.76380920410156,152.65786743164062,155.1168670654297
84794866,1830.008544921875,1895.7745361328125,1950.267333984375,1952.90087890625,1935.1395263671875,1922.3834228515625,1944.8924560546875,1875.6705322265625,1941.748046875,1947.455322265625,1953.4615478515625,1955.61328125,1937.39501953125,1935.88720703125,1921.1912841796875,1878.573974609375,1964.53125,1975.2064208984375,1994.27197265625,1983.941650390625,1992.423583984375,1994.9739990234375,1997.636474609375,1991.9168701171875,1969.017333984375,1991.2646484375,1984.4649658203125,1986.595947265625,1967.7503662109375,1975.2021484375,1958.707763671875,1931.2847900390625
84794868,1459.699462890625,1485.56884765625,1521.90576171875,1521.2120361328125,1503.8287353515625,1496.9749755859375,1511.33447265625,1473.066162109375,1501.905517578125,1506.0301513671875,1512.0946044921875,1508.05712890625,1498.6781005859375,1499.6666259765625,1488.3975830078125,1460.305908203125,1526.3668212890625,1527.5838623046875,1540.3524169921875,1539.5050048828125,1540.9422607421875,1539.7418212890625,1544.8509521484375,1539.90380859375,1518.9150390625,1539.1146240234375,1532.958740234375,1536.3897705078125,1516.771728515625,1521.1373291015625,1514.042724609375,1490.3125
84794870,1509.756103515625,1553.4573974609375,1598.537841796875,1594.2138671875,1577.9603271484375,1570.7742919921875,1582.43798828125,1535.34716796875,1576.4649658203125,1579.5760498046875,1585.6405029296875,1579.2728271484375,1570.0557861328125,1571.0526123046875,1552.1490478515625,1519.6336669921875,1593.283447265625,1601.586669921875,1616.69384765625,1612.44873046875,1614.90771484375,1607.970947265625,1613.2794189453125,1613.5660400390625,1593.677978515625,1611.0946044921875,1605.7071533203125,1606.41748046875,1594.874267578125,1601.823486328125,1588.473388671875,1563.0858154296875
84794872,1153.856201171875,1206.8992919921875,1253.6868896484375,1243.5311279296875,1234.712646484375,1221.7281494140625,1239.2818603515625,1184.760009765625,1231.680419921875,1235.1031494140625,1242.0855712890625,1235.9464111328125,1227.7635498046875,1226.1767578125,1207.7923583984375,1183.040283203125,1248.62353515625,1257.400390625,1270.47216796875,1265.927978515625,1268.648681640625,1259.7222900390625,1269.267578125,1270.443115234375,1250.9163818359375,1269.7078857421875,1263.21142578125,1267.3028564453125,1251.1448974609375,1255.846923828125,1242.9246826171875,1223.5889892578125
84794874,149.41380310058594,180.6290740966797,206.96788024902344,191.63230895996094,191.2584686279297,190.85971069335938,193.8628692626953,159.74412536621094,180.42555236816406,185.46817016601562,197.7839813232422,190.9843292236328,184.63327026367188,182.76824951171875,173.8169708251953,175.01324462890625,193.40179443359375,207.3957061767578,216.21408081054688,214.19952392578125,208.7539825439453,200.62928771972656,207.55355834960938,203.00521850585938,201.48080444335938,209.91287231445312,205.49745178222656,211.6408233642578,199.84423828125,200.74559020996094,195.78604125976562,191.81507873535156
84794876,-2298.7861328125,-2365.35791015625,-2416.141357421875,-2428.80615234375,-2433.121826171875,-2392.68115234375,-2431.4228515625,-2342.906982421875,-2444.440673828125,-2439.269287109375,-2439.07421875,-2441.6162109375,-2437.072021484375,-2417.142333984375,-2406.010498046875,-2329.80615234375,-2447.62255859375,-2456.7109375,-2456.47412109375,-2445.85302734375,-2483.032958984375,-2491.244873046875,-2477.953125,-2489.890869140625,-2474.351806640625,-2479.402587890625,-2468.8896484375,-2462.143798828125,-2468.99755859375,-2467.182373046875,-2450.57568359375,-2409.4248046875
84794878,-2679.8740234375,-2758.19677734375,-2826.00634765625,-2834.762451171875,-2841.6826171875,-2788.660400390625,-2834.596435546875,-2724.132080078125,-2842.69189453125,-2838.816650390625,-2841.86962890625,-2843.77197265625,-2839.925537109375,-2814.97412109375,-2796.1162109375,-2704.8046875,-2864.436767578125,-2870.24365234375,-2875.984130859375,-2859.564453125,-2910.846435546875,-2910.094482421875,-2894.87939453125,-2909.74560546875,-2887.02880859375,-2894.119384765625,-2883.440185546875,-2877.71630859375,-2877.5625,-2877.6455078125,-2855.552001953125,-2802.741455078125
84794880,-1306.02392578125,-1343.091796875,-1376.6539306640625,-1383.9105224609375,-1392.4713134765625,-1359.6651611328125,-1375.9644775390625,-1321.9617919921875,-1385.4847412109375,-1379.7484130859375,-1383.802490234375,-1386.8887939453125,-1381.6259765625,-1374.4898681640625,-1358.552001953125,-1313.1973876953125,-1402.6396484375,-1401.9501953125,-1397.0487060546875,-1385.646728515625,-1421.1943359375,-1423.9525146484375,-1407.840087890625,-1423.3251953125,-1409.04052734375,-1414.07080078125,-1402.1868896484375,-1397.8421630859375,-1399.611572265625,-1402.7518310546875,-1384.5667724609375,-1364.649658203125
84794882,1270.7919921875,1325.8912353515625,1369.6383056640625,1361.019287109375,1357.617431640625,1350.67236328125,1373.76708984375,1310.7135009765625,1365.281005859375,1370.3070068359375,1380.2677001953125,1371.4368896484375,1368.4461669921875,1353.1771240234375,1351.316162109375,1318.77587890625,1366.9217529296875,1384.2469482421875,1403.4039306640625,1404.71240234375,1400.5628662109375,1397.0487060546875,1409.3853759765625,1400.6334228515625,1388.5045166015625,1396.774658203125,1399.3624267578125,1407.0716552734375,1389.28955078125,1389.6676025390625,1383.121337890625,1365.4554443359375
84794884,1746.07421875,1788.591796875,1834.154052734375,1819.337646484375,1820.6212158203125,1810.6397705078125,1834.6856689453125,1769.131591796875,1825.393798828125,1829.8590087890625,1834.6234130859375,1828.43017578125,1830.3658447265625,1808.2596435546875,1811.146484375,1766.0784912109375,1834.6898193359375,1849.398193359375,1865.6766357421875,1864.3848876953125,1870.4617919921875,1869.0494384765625,1877.7225341796875,1869.2530517578125,1854.307861328125,1862.6485595703125,1859.10546875,1869.07861328125,1847.6868896484375,1854.2373046875,1844.7418212890625,1821.2608642578125
84794886,1432.912109375,1461.9466552734375,1496.38525390625,1480.61767578125,1482.6405029296875,1474.7027587890625,1491.96142578125,1447.1676025390625,1487.350830078125,1489.3736572265625,1499.0477294921875,1488.60107421875,1487.2220458984375,1472.2894287109375,1476.8834228515625,1433.219482421875,1492.7008056640625,1505.6605224609375,1518.7406005859375,1520.5640869140625,1522.0968017578125,1519.567138671875,1523.172607421875,1526.7198486328125,1506.225341796875,1511.1434326171875,1509.864013671875,1520.0697021484375,1496.767333984375,1502.9937744140625,1500.028076171875,1482.515869140625
84794888,1428.720947265625,1471.6290283203125,1512.7591552734375,1497.415283203125,1491.865966796875,1482.2957763671875,1503.807861328125,1448.15625,1506.183837890625,1505.7393798828125,1512.7135009765625,1508.7384033203125,1502.578369140625,1484.916748046875,1489.14111328125,1438.490478515625,1506.5577392578125,1522.2587890625,1535.3720703125,1538.8114013671875,1538.7864990234375,1535.7625732421875,1542.8363037109375,1540.5892333984375,1523.205810546875,1527.6129150390625,1526.1923828125,1537.802001953125,1509.9305419921875,1523.2598876953125,1518.354248046875,1493.3031005859375
84794890,915.2410888671875,963.7774047851562,999.848388671875,990.3986206054688,983.5865478515625,967.6112670898438,995.6987915039062,936.2797241210938,999.0010375976562,996.4132690429688,1001.966796875,999.0924072265625,995.628173828125,978.9675903320312,978.9634399414062,935.3866577148438,992.1058349609375,1010.2659301757812,1021.8714599609375,1026.590087890625,1021.9586791992188,1019.61181640625,1030.3575439453125,1028.7957763671875,1012.4258422851562,1018.5235595703125,1015.370849609375,1025.352294921875,1001.6178588867188,1012.3427734375,1006.839111328125,997.4890747070312
84794892,-989.21484375,-1012.027099609375,-1022.8517456054688,-1034.4114990234375,-1041.161376953125,-1030.565185546875,-1034.3575439453125,-1009.593017578125,-1036.05224609375,-1030.9888916015625,-1040.583984375,-1028.9244384765625,-1028.5548095703125,-1032.957763671875,-1016.263916015625,-1006.2451171875,-1043.7034912109375,-1044.505126953125,-1044.758544921875,-1031.5911865234375,-1053.60595703125,-1049.8135986328125,-1043.956787109375,-1045.6058349609375,-1053.1365966796875,-1052.9080810546875,-1050.7191162109375,-1041.2611083984375,-1053.68896484375,-1045.2943115234375,-1034.3492431640625,-1012.7706298828125
84794894,-2801.64892578125,-2890.513916015625,-2963.125244140625,-2968.205322265625,-2975.84814453125,-2935.4365234375,-2972.591552734375,-2855.40234375,-2981.148193359375,-2976.4130859375,-2986.74755859375,-2971.544921875,-2973.335205078125,-2952.70361328125,-2924.341796875,-2853.387939453125,-3004.625244140625,-3017.929443359375,-3025.975341796875,-3008.313720703125,-3047.3046875,-3048.26416015625,-3036.10205078125,-3047.973388671875,-3032.197509765625,-3038.5029296875,-3036.912109375,-3026.648193359375,-3029.680419921875,-3023.208984375,-2993.50146484375,-2940.956787109375
84794896,-2267.005859375,-2337.88916015625,-2394.58349609375,-2389.785888671875,-2406.330322265625,-2368.48974609375,-2396.265869140625,-2300.705078125,-2403.115234375,-2395.775634765625,-2413.74462890625,-2394.4423828125,-2404.46533203125,-2387.900146484375,-2355.318359375,-2298.6240234375,-2431.497802734375,-2440.65673828125,-2443.630859375,-2428.951416015625,-2462.314208984375,-2466.077392578125,-2455.996337890625,-2461.03076171875,-2454.40966796875,-2457.624755859375,-2454.78759765625,-2443.323486328125,-2447.759521484375,-2441.75732421875,-2417.97314453125,-2375.746337890625
84794898,-51.4688606262207,-48.7481689453125,-42.70449447631836,-34.53826141357422,-47.688968658447266,-42.45526885986328,-33.27968215942383,-37.134342193603516,-38.46353530883789,-33.155067443847656,-43.49370193481445,-29.383481979370117,-46.07316589355469,-39.87580108642578,-28.46550750732422,-35.74284362792969,-61.7950325012207,-56.92686080932617,-39.62657928466797,-37.0388069152832,-45.902862548828125,-54.18955612182617,-41.02223205566406,-50.218589782714844,-50.34320068359375,-48.17495346069336,-59.502174377441406,-38.48845672607422,-53.20512008666992,-43.580928802490234,-38.608917236328125,-35.186241149902344
84794900,1836.87060546875,1891.37158203125,1950.85302734375,1950.0970458984375,1937.8477783203125,1915.62109375,1953.59033203125,1872.6424560546875,1947.77099609375,1954.159423828125,1950.159423828125,1962.1512451171875,1944.9464111328125,1929.8974609375,1928.93798828125,1867.558349609375,1947.9661865234375,1960.2529296875,1987.302001953125,1980.2073974609375,1995.4267578125,1984.311279296875,1996.440185546875,1994.9906005859375,1967.775390625,1982.491943359375,1960.863525390625,1979.61767578125,1963.513671875,1970.53759765625,1960.892578125,1933.3243408203125
84794902,1475.16796875,1488.6759033203125,1529.3865966796875,1529.3948974609375,1519.6461181640625,1504.71337890625,1528.5474853515625,1483.625,1523.5921630859375,1530.130126953125,1524.082275390625,1545.68994140625,1520.6553955078125,1510.798583984375,1517.162109375,1460.347412109375,1531.0107421875,1534.77392578125,1556.7969970703125,1551.480224609375,1561.166748046875,1547.3472900390625,1558.8531494140625,1557.3702392578125,1532.56005859375,1542.59130859375,1526.0635986328125,1541.997314453125,1527.8829345703125,1530.827880859375,1525.876708984375,1511.625244140625
84794904,1520.6387939453125,1544.177978515625,1585.6529541015625,1587.227294921875,1578.22607421875,1562.8033447265625,1587.4473876953125,1534.416748046875,1585.47021484375,1593.4537353515625,1588.6934814453125,1607.0654296875,1576.4276123046875,1567.534423828125,1572.992431640625,1512.7301025390625,1591.144287109375,1597.366455078125,1614.7208251953125,1612.751953125,1620.61083984375,1609.9315185546875,1621.00537109375,1619.4228515625,1595.9002685546875,1604.4154052734375,1591.4266357421875,1609.100830078125,1593.2625732421875,1595.45166015625,1587.5927734375,1569.4451904296875
